"","Exp","Dist","Dia","Turno","Long","Lat","TipVeh","Sexo","Edad","TipPer","Vict","gravedad","TipAcc"
"149","2018S000126    ","Ciutat Vella","Dilluns","Tarda",2.18304,41.388628,"Motocicleta","Home",25,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"150","2018S000126    ","Ciutat Vella","Dilluns","Tarda",2.18304,41.388628,"Bicicleta","Home",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"151","2018S000126    ","Ciutat Vella","Dilluns","Tarda",2.18304,41.388628,"Bicicleta","Home",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"152","2018S000127    ","Eixample","Dissabte","Tarda",2.185695,41.395513,"Cotxe","Dona",58,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"153","2018S000128    ","Les Corts","Diumenge","Nit",2.106528,41.382695,"Cotxe","Home",23,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"154","2018S000128    ","Les Corts","Diumenge","Nit",2.106528,41.382695,"Cotxe","Home",24,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"155","2018S000128    ","Les Corts","Diumenge","Nit",2.106528,41.382695,"Cotxe","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"156","2018S000129    ","Sant Martí","Dissabte","Nit",2.19411,41.386683,"Cotxe","Home",50,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"157","2018S000130    ","Ciutat Vella","Diumenge","Nit",2.175895,41.377268,"Cotxe","Home",30,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"158","2018S000131    ","Sant Andreu","Dissabte","Nit",2.1788,41.427607,"Motocicleta","Home",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"159","2018S000131    ","Sant Andreu","Dissabte","Nit",2.1788,41.427607,"Motocicleta","Dona",29,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Altres"
"160","2018S000132    ","Sants-Montjuïc","Diumenge","Nit",2.143863,41.380544,"Motocicleta","Dona",26,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"161","2018S000132    ","Sants-Montjuïc","Diumenge","Nit",2.143863,41.380544,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"162","2018S000133    ","Sants-Montjuïc","Diumenge","Nit",2.131711,41.36975,"Cotxe","Dona",68,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"163","2018S000134    ","Sarrià-Sant Gervasi","Diumenge","Matí",2.132172,41.399237,"Cotxe","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"164","2018S000135    ","Horta-Guinardó","Diumenge","Matí",2.167898,41.41228,"Cotxe","Home",33,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"165","2018S000136    ","Gràcia","Diumenge","Matí",2.152385,41.406385,"Motocicleta","Home",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"166","2018S000137    ","Eixample","Diumenge","Matí",2.155159,41.379583,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"167","2018S000138    ","Sant Martí","Diumenge","Matí",2.187177,41.406704,"Bicicleta","Dona",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"168","2018S000139    ","Les Corts","Diumenge","Matí",2.104754,41.38224,"Cotxe","Home",43,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"169","2018S000139    ","Les Corts","Diumenge","Matí",2.104754,41.38224,"Cotxe","Dona",44,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"170","2018S000140    ","Les Corts","Diumenge","Matí",2.13154,41.384449,"Autobús","Home",82,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"171","2018S000142    ","Sants-Montjuïc","Diumenge","Tarda",2.138808,41.35795,"Motocicleta","Dona",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"172","2018S000143    ","Ciutat Vella","Diumenge","Tarda",2.194003,41.385555,"Cotxe","Home",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"173","2018S000143    ","Ciutat Vella","Diumenge","Tarda",2.194003,41.385555,"Cotxe","Home",32,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"174","2018S000144    ","Gràcia","Diumenge","Tarda",2.163616,41.40713,"Motocicleta","Dona",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"175","2018S000144    ","Gràcia","Diumenge","Tarda",2.163616,41.40713,"Motocicleta","Home",22,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"176","2018S000145    ","Sant Andreu","Diumenge","Tarda",2.191402,41.417911,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"177","2018S000146    ","Sants-Montjuïc","Diumenge","Tarda",2.154601,41.373879,"Bicicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"178","2018S000147    ","Eixample","Dilluns","Nit",2.152516,41.381733,"Autobús","Dona",48,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"179","2018S000148    ","Eixample","Dilluns","Nit",2.15054,41.377974,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"180","2018S000149    ","Sarrià-Sant Gervasi","Dilluns","Matí",2.11656,41.398962,"Cotxe","Dona",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"181","2018S000150    ","Sants-Montjuïc","Dilluns","Matí",2.129612,41.336163,"Motocicleta","Home",56,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"182","2018S000150    ","Sants-Montjuïc","Dilluns","Matí",2.129612,41.336163,"Motocicleta","Home",56,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"183","2018S000151    ","Sants-Montjuïc","Dilluns","Matí",2.168121,41.361562,"Motocicleta","Home",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"184","2018S000152    ","Eixample","Dilluns","Matí",2.166376,41.393276,"Motocicleta","Dona",26,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"185","2018S000152    ","Eixample","Dilluns","Matí",2.166376,41.393276,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"186","2018S000153    ","Horta-Guinardó","Diumenge","Tarda",2.176614,41.419119,"Motocicleta","Dona",20,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"187","2018S000153    ","Horta-Guinardó","Diumenge","Tarda",2.176614,41.419119,"Motocicleta","Home",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"188","2018S000154    ","Nou Barris","Dilluns","Matí",2.184825,41.446719,"Cotxe","Dona",81,"Vianant","Ferit greu: hospitalització superior a 24h",1,"Atropellament"
"189","2018S000155    ","Les Corts","Dilluns","Matí",2.130226,41.387078,"Motocicleta","Dona",29,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"190","2018S000155    ","Les Corts","Dilluns","Matí",2.130226,41.387078,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"191","2018S000156    ","Nou Barris","Dilluns","Matí",2.170409,41.443195,"Motocicleta","Home",52,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"192","2018S000157    ","Gràcia","Dilluns","Matí",2.160697,41.405702,"Motocicleta","Dona",37,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"193","2018S000157    ","Gràcia","Dilluns","Matí",2.160697,41.405702,"Cotxe","Dona",30,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"194","2018S000158    ","Sant Martí","Dilluns","Matí",2.186855,41.408523,"Bicicleta","Dona",63,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"195","2018S000159    ","Sant Martí","Dilluns","Matí",2.186556,41.409883,"Motocicleta","Dona",44,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"196","2018S000160    ","Horta-Guinardó","Dilluns","Nit",2.159589,41.439474,"Cotxe","Home",55,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"197","2018S000161    ","Sant Martí","Dilluns","Matí",2.19619,41.405376,"Motocicleta","Home",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"198","2018S000163    ","Sants-Montjuïc","Dilluns","Matí",2.132916,41.368935,"Autobús","Home",52,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"199","2018S000163    ","Sants-Montjuïc","Dilluns","Matí",2.132916,41.368935,"Cotxe","Home",50,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"200","2018S000164    ","Eixample","Dilluns","Matí",2.155059,41.384771,"Motocicleta","Home",28,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"201","2018S000165    ","Gràcia","Dilluns","Matí",2.157598,41.411227,"Motocicleta","Home",85,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"202","2018S000166    ","Eixample","Dilluns","Matí",2.154326,41.394593,"Motocicleta","Dona",25,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"203","2018S000167    ","Eixample","Dilluns","Matí",2.148218,41.376249,"Motocicleta","Home",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"204","2018S000169    ","Horta-Guinardó","Dilluns","Matí",2.1707,41.413929,"Motocicleta","Dona",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"205","2018S000170    ","Les Corts","Dilluns","Tarda",2.108197,41.389371,"Cotxe","Dona",36,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"206","2018S000171    ","Eixample","Dilluns","Tarda",2.147149,41.390748,"Motocicleta","Dona",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"207","2018S000172    ","Eixample","Dilluns","Tarda",2.165353,41.387244,"Motocicleta","Dona",61,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"208","2018S000172    ","Eixample","Dilluns","Tarda",2.165353,41.387244,"Motocicleta","Dona",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"209","2018S000173    ","Sants-Montjuïc","Dilluns","Tarda",2.167725,41.370097,"Cotxe","Home",31,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"210","2018S000174    ","Les Corts","Dilluns","Matí",2.113847,41.376547,"Motocicleta","Home",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"211","2018S000175    ","Eixample","Dilluns","Tarda",2.17317,41.400095,"Cotxe","Home",42,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"212","2018S000176    ","Sant Andreu","Dilluns","Tarda",2.196796,41.442581,"Motocicleta","Home",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"213","2018S000177    ","Sarrià-Sant Gervasi","Dilluns","Matí",2.133479,41.402413,"Cotxe","Dona",66,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"214","2018S000178    ","Sants-Montjuïc","Dilluns","Tarda",2.154352,41.361915,"Motocicleta","Home",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"215","2018S000179    ","Eixample","Dilluns","Tarda",2.170988,41.391485,"Motocicleta","Home",48,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió lateral"
"216","2018S000181    ","Eixample","Dilluns","Tarda",2.151235,41.387872,"Motocicleta","Dona",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"217","2018S000183    ","Gràcia","Dilluns","Tarda",2.164942,41.40846,"Motocicleta","Dona",53,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"218","2018S000184    ","Sarrià-Sant Gervasi","Dilluns","Tarda",2.132853,41.397779,"Motocicleta","Home",69,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"219","2018S000185    ","Sant Martí","Dilluns","Tarda",2.177733,41.4121,"Motocicleta","Home",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"220","2018S000187    ","Nou Barris","Dimarts","Matí",2.178773,41.44564,"Motocicleta","Home",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"221","2018S000189    ","Sants-Montjuïc","Dimarts","Matí",2.14584,41.344353,"Motocicleta","Home",24,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"222","2018S000190    ","Eixample","Dimarts","Matí",2.16343,41.394354,"Motocicleta","Dona",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"223","2018S000190    ","Eixample","Dimarts","Matí",2.16343,41.394354,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"224","2018S000191    ","Sant Andreu","Dimarts","Matí",2.190771,41.417254,"Motocicleta","Home",27,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"225","2018S000192    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.128001,41.382867,"Motocicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"226","2018S000192    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.128001,41.382867,"Motocicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"227","2018S000193    ","Sant Andreu","Dimarts","Matí",2.186229,41.425541,"Bicicleta","Home",54,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"228","2018S000194    ","Les Corts","Dimarts","Matí",2.136365,41.391619,"Motocicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"229","2018S000195    ","Eixample","Dimarts","Matí",2.174422,41.394038,"Motocicleta","Dona",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"230","2018S000196    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.13369,41.399933,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"231","2018S000197    ","Les Corts","Dimarts","Matí",2.106989,41.382431,"Motocicleta","Home",54,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"232","2018S000198    ","Gràcia","Dimarts","Matí",2.165423,41.408762,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"233","2018S000199    ","Nou Barris","Dimarts","Matí",2.181416,41.43034,"Cotxe","Home",42,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"234","2018S000200    ","Les Corts","Dimarts","Matí",2.13086,41.384175,"Furgoneta","Dona",60,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"235","2018S000201    ","Sants-Montjuïc","Dimarts","Matí",2.165299,41.372468,"Bicicleta","Home",20,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"236","2018S000202    ","Sant Martí","Dimarts","Matí",2.195893,41.409506,"Motocicleta","Dona",60,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"237","2018S000203    ","Sant Martí","Dimarts","Matí",2.178228,41.413216,"Motocicleta","Home",42,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"238","2018S000205    ","Sarrià-Sant Gervasi","Dimarts","Matí",2.131585,41.413949,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"239","2018S000206    ","Les Corts","Dimarts","Matí",2.129005,41.39008,"Motocicleta","Dona",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"240","2018S000207    ","Sant Martí","Dimarts","Tarda",2.186855,41.408523,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"241","2018S000208    ","Sant Andreu","Dimarts","Matí",2.184281,41.432585,"Motocicleta","Home",65,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Caiguda (dues rodes)"
"242","2018S000209    ","Sarrià-Sant Gervasi","Dimarts","Tarda",2.122062,41.391882,"Motocicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"243","2018S000210    ","Eixample","Dimarts","Tarda",2.146181,41.390024,"Motocicleta","Home",50,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"244","2018S000211    ","Eixample","Dimarts","Tarda",2.165956,41.391288,"Motocicleta","Home",64,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"245","2018S000212    ","Sant Martí","Dimarts","Tarda",2.19735,41.411031,"Cotxe","Dona",53,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"246","2018S000212    ","Sant Martí","Dimarts","Tarda",2.19735,41.411031,"Cotxe","Home",59,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"247","2018S000213    ","Sant Martí","Dimarts","Tarda",2.199746,41.424763,"Motocicleta","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"248","2018S000213    ","Sant Martí","Dimarts","Tarda",2.199746,41.424763,"Cotxe","Home",22,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Col.lisió fronto-lateral"
"249","2018S000214    ","Ciutat Vella","Dimarts","Matí",2.186253,41.382617,"Motocicleta","Home",42,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió lateral"
"250","2018S000215    ","Sants-Montjuïc","Dimarts","Tarda",2.150194,41.372689,"Bicicleta","Home",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"251","2018S000216    ","Eixample","Dimarts","Tarda",2.181123,41.407749,"Autobús","Dona",91,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"252","2018S000217    ","Eixample","Dimarts","Tarda",2.164013,41.386548,"Motocicleta","Home",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"253","2018S000218    ","Eixample","Dimarts","Tarda",2.181199,41.399111,"Bicicleta","Home",39,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"254","2018S000219    ","Sants-Montjuïc","Dimarts","Tarda",2.142271,41.37538,"Motocicleta","Home",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió frontal"
